Date,Open,High,Low,Close,Volume
1981-03-31,2.68227,2.71952,2.52054,2.55769,176736552.29721
1981-04-30,2.55769,2.57033,2.46452,2.55157,198370854.20899
1981-05-31,2.55157,2.57666,2.37107,2.40871,202943420.09833
1981-06-30,2.41473,2.65115,2.38342,2.55157,164677987.00288
1981-07-31,2.55157,2.65115,2.46452,2.59523,135460700.21504
1981-08-31,2.59523,2.68227,2.40871,2.42116,124951328.69641
1981-09-30,2.42116,2.51422,2.20925,2.32118,158093300.86386
1981-10-31,2.32118,2.34627,2.1968,2.26515,170574746.62689
1981-11-30,2.26515,2.4581,2.22811,2.43963,182735453.14196
1981-12-31,2.43963,2.46452,2.24697,2.32739,148310665.88406
1982-01-31,2.30893,2.32739,2.19076,2.28432,197130736.00586
1982-02-28,2.2528,2.27138,2.08486,2.14078,148376632.539
1982-03-31,2.14078,2.20925,2.0412,2.09721,232890049.06315
1982-04-30,2.10373,2.15362,2.04761,2.10373,181452656.56038
1982-05-31,2.10373,2.20925,2.0659,2.08486,177433567.6976
1982-06-30,2.09721,2.1222,2.00375,2.0659,151208613.64184
1982-07-31,2.05996,2.07874,1.91682,1.93558,193497000.86991
1982-08-31,1.96661,2.17851,1.85448,2.1222,289387507.54419
1982-09-30,2.09721,2.22811,2.0412,2.08486,210933749.29999
1982-10-31,2.07874,2.40209,2.05996,2.20925,356491335.3542
1982-11-30,2.20925,2.35229,2.0659,2.08486,335423444.05879
1982-12-31,2.09721,2.24697,2.02262,2.21576,283166189.67458
1983-01-31,2.19076,2.33392,2.15362,2.24697,270989957.2991
1983-02-28,2.23424,2.28432,2.1222,2.17851,287544778.45212
1983-03-31,2.21576,2.33392,2.19076,2.3028,281457960.45623
1983-04-30,2.28432,2.64492,2.24697,2.63238,263611268.23205
1983-05-31,2.64492,2.6636,2.4581,2.51422,204743491.37736
1983-06-30,2.51422,2.61351,2.44585,2.51422,184640255.85582
1983-07-31,2.53289,2.71952,2.50168,2.66992,156030747.01755
1983-08-31,2.66992,2.93123,2.63238,2.83165,305811748.59168
1983-09-30,2.83778,2.925,2.71952,2.71952,176614991.15463
1983-10-31,2.71952,2.96226,2.6886,2.85022,213895071.44208
1983-11-30,2.85022,2.96226,2.72554,2.81288,214722680.31552
1983-12-31,2.81288,2.96226,2.73809,2.78186,164860323.06126
1984-01-31,2.77563,2.96226,2.72554,2.96226,203809819.45844
1984-02-29,2.96226,2.98112,2.6886,2.86899,219579730.68189
1984-03-31,2.88776,2.95,2.74461,2.87521,173481729.79995
1984-04-30,2.87521,3.21092,2.83165,3.17397,228693807.65496
1984-05-31,3.17397,3.21092,2.95,2.96857,309548923.65438
1984-06-30,2.98112,3.05581,2.85022,3.04366,271205898.27463
1984-07-31,3.03713,3.11163,2.83165,2.85644,220942712.84667
1984-08-31,2.85644,3.26101,2.83165,3.20499,351411867.96297
1984-09-30,3.19274,3.37917,3.17397,3.3359,250575101.23481
1984-10-31,3.32335,3.39182,3.05581,3.26101,334145806.31167
1984-11-30,3.26724,3.34212,3.18642,3.22414,224629450.19964
1984-12-31,3.23008,3.35428,3.16784,3.35428,210945384.18379
1985-01-31,3.34212,3.60956,3.28571,3.5724,275270234.13625
1985-02-28,3.55363,3.60353,3.43518,3.53487,241657549.42853
1985-03-31,3.54712,3.79015,3.52845,3.74036,213535575.6404
1985-04-30,3.71536,4.03279,3.68424,3.83352,173122245.30925
1985-05-31,3.84617,4.03911,3.66547,4.02053,209610897.45869
1985-06-30,4.02053,4.05788,3.71536,4.01412,203961134.64412
1985-07-31,3.99545,4.01412,3.81495,3.90831,229094691.35528
1985-08-31,3.92066,3.93953,3.75903,3.92699,167005668.1289
1985-09-30,3.92699,3.92699,3.60353,3.86465,174752897.66735
1985-10-31,3.87077,4.09484,3.79015,4.09484,218893062.7703
1985-11-30,4.05788,4.16349,3.88974,3.97658,170208795.34129
1985-12-31,3.97658,4.10757,3.6469,4.10757,362172132.40899
1986-01-31,4.09484,4.18217,3.68424,3.85239,313142564.45633
1986-02-28,3.85239,4.07617,3.60353,3.88974,315789622.37152
1986-03-31,3.88974,4.25696,3.84617,4.15084,275262489.20079
1986-04-30,4.16952,4.36909,4.03279,4.21951,232014604.00505
1986-05-31,4.16952,4.48102,4.15084,4.46225,226574340.04961
1986-06-30,4.46837,4.59277,4.35624,4.53684,174741240.1616
1986-07-31,4.51807,4.58051,4.28165,4.5243,188218375.93871
1986-08-31,4.50572,5.19639,4.46837,5.12812,284866715.08829
1986-09-30,5.14048,5.30871,4.76713,5.00987,305159998.69901
1986-10-31,5.00987,5.19639,4.87916,5.06578,207656911.52547
1986-11-30,5.08416,5.22158,4.88538,5.15915,232957302.08482
1986-12-31,5.09078,5.52024,5.06578,5.22158,359704819.30982
1987-01-31,5.30871,6.30447,5.22158,6.16102,303412962.54168
1987-02-28,6.1549,6.32917,5.68197,5.83748,271706344.29259
1987-03-31,5.83115,6.62821,5.81268,6.38489,284200716.44751
1987-04-30,6.34785,6.85229,6.27335,6.45355,326282218.68076
1987-05-31,6.40376,6.7526,6.34152,6.47846,264224222.4967
